date,Capacity,Charge_V_kurtosis,Charge_Q,Charge_energy,CC_energy,CC_t_mean,CC_CCCT,CC_Q,Var12,Var13,Var15,MS_discharge_capacity_Ah_ma_5,MS_discharge_capacity_Ah_slope_20,PS_mean_dist,Cycle,Target
2025/4/26,1.954,1.894453497931314,1.95311002,7.640138420928083,6.342964046800583,12.33254001391789,24.664,1.644245068333333,59.4693341668417,5.52131705369493,42.1810188389485,1.9538,-0.00027594,0.005192991401381378,116,0.9804118533400301
2025/4/27,1.953,1.888513551637257,1.954561423333333,7.643625271249918,6.35155474180325,12.35153856845031,24.704,1.646911301666666,59.478056930802,5.52116433900397,42.1794627434183,1.9533999999999998,-0.000269173,0.005156131673846233,117,0.9809141135107986
2025/4/28,1.955,1.886942747732226,1.956628761666666,7.649129406741999,6.357336013023916,12.36890006939626,24.736,1.649044018333333,59.4545236593035,5.52811178236149,42.1975668468598,1.9533999999999998,-0.000223308,0.005206089101482441,118,0.9819186338523355
2025/4/29,1.957,1.890588042247238,1.957193623333333,7.650529648570499,6.360838941716583,12.37409500693482,24.752,1.650109748333333,59.4086639504897,5.54734643320971,42.2109310742854,1.9538,-0.000171429,0.005229122379382655,119,0.982420894023104
2025/4/30,1.957,1.889206395029281,1.955955821666666,7.646533326074666,6.352799853323584,12.35869861111111,24.719,1.647909161666667,59.3985594877668,5.55474416835284,42.2095364298208,1.9542000000000002,-0.000145113,0.005315748927341067,120,0.9819186338523355
2025/5/1,1.956,1.887788735587202,1.956610159166666,7.648085099869083,6.360004295870833,12.37492718446602,24.749,1.649909555833333,59.4080445873557,5.5509484951939,42.2032028797921,1.955,-0.000115789,0.0052432785822611174,121,0.982420894023104
2025/5/2,1.957,1.887689787158205,1.956045796666666,7.646021677315749,6.356674535000333,12.36855863983346,24.736,1.649043686666666,59.3793367214275,5.56680315818794,42.2135243706471,1.9554000000000002,-0.000115038,0.005170211246139242,122,0.9819186338523355
2025/5/3,1.956,1.887486962423925,1.955674684166667,7.644661445958083,6.356306800021583,12.36904094378904,24.734,1.648909003,59.3750186870463,5.56778865638371,42.2072599089331,1.9554000000000002,-0.000128571,0.004963144480098987,123,0.9819186338523355
2025/5/4,1.956,1.88945669155084,1.954875389166667,7.642328716643833,6.348096049249166,12.35097915218903,24.701,1.646710014166667,59.3705088789403,5.56920382962894,42.2001679399634,1.955,-0.00017218,0.004822721708425643,124,0.981416373681567
2025/5/5,1.955,1.889378227708987,1.953990569166666,7.639430079571166,6.348073533508417,12.34822237665045,24.698,1.646510493333333,59.3804164798584,5.56727051108678,42.1938440417542,1.9546,-0.000198496,0.004596078037837936,125,0.9809141135107986
2025/5/6,1.954,1.890815866409578,1.953543655833333,7.638030386334499,6.340152902285165,12.33293528183716,24.668,1.644510474166666,59.3794125908373,5.56805484950088,42.188012703642,1.954,-0.000188722,0.0044316499597381945,126,0.9809141135107986
2025/5/7,1.954,1.892396462903103,1.953040099166667,7.636358675698249,6.340039557817917,12.33210647181629,24.666,1.64437788,59.3833598226697,5.56921719314683,42.1814622701866,1.9533999999999998,-0.000185714,0.004298209371297221,127,0.9804118533400301
2025/5/8,1.953,1.895706978170193,1.952628743333333,7.63504806094825,6.336535750405333,12.32594777158774,24.652,1.643444523,59.3854871457662,5.5693075954456,42.1772072061477,1.9527999999999999,-0.000173684,0.004208997353046457,128,0.9804118533400301
2025/5/9,1.953,1.898616374341472,1.951675198,7.632412046829999,6.332309197925833,12.31591916376307,24.632,1.642112393,59.3921096421893,5.56912546310943,42.1723550822813,1.9522000000000002,-0.000166917,0.004243221426071961,129,0.9799095931692616
2025/5/10,1.952,1.886902993794318,1.952485143333333,7.633328350168584,6.34018045635375,12.33416283924843,24.669,1.64457791,59.3972031542735,5.57119725076916,42.1715878519827,1.9518,-0.000165414,0.004321644112984029,130,0.9799095931692616
2025/5/11,1.952,1.891502839480299,1.952200049166666,7.63249151882275,6.334943467901333,12.32371657381615,24.649,1.643245028,59.3608274832429,5.57603527495677,42.1721407164704,1.9514,-0.000170677,0.004503094523921984,131,0.9799095931692616
2025/5/12,1.952,1.891021259893006,1.952347690833333,7.632515488964582,6.338826734620666,12.33248990953375,24.665,1.644311823333333,59.3643343087739,5.57802280355142,42.1707279274241,1.9512,-0.000184211,0.004673678197445362,132,0.9799095931692616
2025/5/13,1.952,1.892500091731969,1.952633408,7.632992007985666,6.340064857542167,12.33564996520528,24.672,1.644778900833333,59.3563587192185,5.58128097499398,42.1755465922415,1.9512,-0.000177444,0.004753504048186434,133,0.9804118533400301
2025/5/14,1.953,1.89456817786627,1.951881706666666,7.630729417134249,6.335640726819916,12.32572632311978,24.653,1.64351246,59.3448231686892,5.58534517963123,42.1715270750992,1.9512,-0.000196241,0.004821951776790378,134,0.9799095931692616
2025/5/15,1.952,1.892973886476039,1.951227400833333,7.628419389001083,6.335237809334916,12.32342409470752,24.65,1.643312249166666,59.3533083529358,5.58604509179724,42.1665379945467,1.9512,-0.000226316,0.004750744953637163,135,0.9799095931692616
2025/5/16,1.951,1.898363315113729,1.95070715,7.626741944178665,6.330992322575833,12.31530940766551,24.633,1.642180684166666,59.351319896371,5.58431567010777,42.1584229888014,1.951,-0.000283459,0.004690915471797755,136,0.9794073329984931
2025/5/17,1.951,1.903614421426964,1.949503133333333,7.623780317662835,6.323852125427584,12.30039567341242,24.6,1.639981855833333,59.3611160211992,5.58597401999709,42.1537847927695,1.9506000000000001,-0.00033609,0.004591138390228285,137,0.9789050728277248
2025/5/18,1.95,1.906385171730755,1.94854275,7.620703895465833,6.317811345465833,12.28701117318436,24.575,1.63831548,59.376642563222,5.58364408456132,42.1412258766168,1.9498000000000002,-0.000365414,0.004576792065021312,138,0.9784028126569563
2025/5/19,1.949,1.908403550228293,1.947412215,7.617343482791167,6.311920836,12.27477832167833,24.549,1.636582723333333,59.3878215985688,5.58419199420022,42.1371867238029,1.9490000000000003,-0.000382707,0.004662788961442353,139,0.9779005524861878
2025/5/20,1.947,1.911440910293964,1.946505693333333,7.614453716859916,6.307799445877833,12.2660020993702,24.531,1.635382809166666,59.3947264247636,5.57968922255562,42.121507626573,1.948,-0.000416541,0.004836937574736137,140,0.9773982923154193
2025/5/21,1.947,1.901307293716795,1.946138011666666,7.612788659671583,6.30627984825025,12.26270958712385,24.526,1.63504955,59.4017655992119,5.58126084876183,42.1165926104395,1.9470000000000003,-0.000435338,0.005171624273063107,141,0.9768960321446509
2025/5/22,1.946,1.901493367859417,1.949101618333333,7.620726179622583,6.321367818500166,12.29763642707606,24.596,1.639715623333333,59.3915882978172,5.57839355872014,42.1297638355452,1.9466,-0.000424812,0.005498991192620493,142,0.9779005524861878
2025/5/23,1.949,1.900577269638422,1.950472941666666,7.623893101244499,6.32969253902425,12.31695331010453,24.635,1.64231513,59.357164902075,5.59243347180409,42.1507151515102,1.9468,-0.000373684,0.005877441043131018,143,0.9789050728277248
2025/5/24,1.95,1.905781474456611,1.948769133333333,7.61917211405075,6.319811399848583,12.29524720670391,24.591,1.639382645,59.3231721768418,5.60173003723589,42.1506145628211,1.9469999999999998,-0.000343609,0.0061833973425654744,144,0.9784028126569563
2025/5/25,1.949,1.904683454939742,1.948456351666667,7.617797881188251,6.3191939383615,12.29526885474861,24.589,1.639249885833333,59.3463698656969,5.5970394532756,42.1368361755639,1.9474,-0.000320301,0.006402817084141943,145,0.9784028126569563
2025/5/26,1.948,1.908260321226626,1.947181885,7.61412764567825,6.311924431079916,12.28005241090147,24.557,1.637118543,59.3354322511597,5.60140156110063,42.1317561753128,1.9478000000000002,-0.000303759,0.00646496759852829,146,0.9779005524861878
2025/5/27,1.947,1.90835484401719,1.946913498,7.612740083534584,6.308867552642334,12.27231468531468,24.547,1.636452533333333,59.3557474575659,5.59724289581232,42.1291941348305,1.9476,-0.000308271,0.006450272535873265,147,0.9773982923154193
2025/5/28,1.947,1.907263587341891,1.946434115833333,7.611050015536999,6.308349592444667,12.27053706293706,24.544,1.636252259166666,59.3503256480791,5.5983090420883,42.1239079417714,1.9469999999999998,-0.000303759,0.0063350516667899015,148,0.9773982923154193
2025/5/29,1.946,1.908613951866206,1.945112805833333,7.607209087517084,6.300540820668418,12.25622549019608,24.51,1.633986219166666,59.3419453546664,5.59842153477433,42.1133077374343,1.9462,-0.000334586,0.00633505618597378,149,0.9763937719738824
2025/5/30,1.945,1.911953595607779,1.944198568,7.60437307878825,6.298186644505916,12.24912824106517,24.498,1.633186857499999,59.361810265967,5.59511572927997,42.1037937898483,1.9454,-0.000354887,0.006198954408684544,150,0.9763937719738824
2025/5/31,1.944,1.914034612487499,1.943414289166666,7.601989635050666,6.293494419710584,12.23854137447405,24.478,1.631852658333333,59.3696610840588,5.59422751989471,42.0946278944972,1.9446,-0.000378947,0.00625739101624078,151,0.975891511803114
2025/6/1,1.943,1.914173757642794,1.942285009166666,7.598333533182833,6.288141560999249,12.22797894736842,24.455,1.630319473333333,59.3713674065656,5.59443187685518,42.0850011058882,1.9438,-0.000405263,0.006263414888488886,152,0.9753892516323455
2025/6/2,1.942,1.916460655137979,1.941774693333333,7.597028924890584,6.283661223294416,12.21639185393258,24.436,1.629052816666666,59.3732861326185,5.59413445905324,42.0778678769066,1.9428,-0.000416541,0.006418872379343343,153,0.9748869914615771
2025/6/3,1.942,1.907360379106509,1.943566383333333,7.601155681474333,6.292297057773583,12.23891164095372,24.479,1.631918026666666,59.3871779281118,5.59204293693822,42.083285967587,1.9424,-0.000412782,0.006549016821159298,154,0.9753892516323455
2025/6/4,1.944,1.894368888087401,1.947700071666666,7.6117589767355,6.317172043260666,12.29377739009072,24.592,1.639449519166666,59.3600889656116,5.59697096208425,42.1091958429317,1.9428,-0.000338346,0.00665189122197512,155,0.9773982923154193
2025/6/5,1.948,1.89677823406895,1.950223449166666,7.618178424611167,6.328954108702083,12.32366782729805,24.649,1.643249835833333,59.2807917332977,5.61585750140985,42.1514734353843,1.9440000000000002,-0.000229323,0.006821089261899238,156,0.9789050728277248
2025/6/6,1.95,1.902733103185787,1.949406229166666,7.615781557326667,6.326628618842834,12.31905574912891,24.637,1.642449981666666,59.2343482772953,5.62868543783719,42.163342059172,1.9454,-0.000134586,0.0068733227607808076,157,0.9789050728277248
2025/6/7,1.949,1.900393736890125,1.947704815833333,7.61064920830625,6.31716492858775,12.29754501046755,24.596,1.639716995833333,59.2308100594025,5.63229869551749,42.1497323886719,1.9466,-8.42E-05,0.006888385020562363,158,0.9779005524861878
2025/6/8,1.948,1.901109395003515,1.946611314999999,7.607350370774084,6.313696968541084,12.28915432960894,24.579,1.638583548333333,59.256345927999,5.62257714991589,42.136291716012,1.9474,-6.24E-05,0.006699655714308736,159,0.9773982923154193
2025/6/9,1.947,1.902324371086793,1.945748704999999,7.604592200428499,6.309802765788668,12.28032634521313,24.562,1.637450588333333,59.2637106511949,5.62175173136912,42.1245556153004,1.9472,-6.92E-05,0.0064455102279525715,160,0.9768960321446509
2025/6/10,1.946,1.903964084970094,1.945050109166666,7.602347059380583,6.302933350218582,12.26691952414276,24.535,1.635650835833333,59.2739111133161,5.6182880308514,42.1178966770438,1.9462,-0.000104511,0.006237271035021211,161,0.9763937719738824
2025/6/11,1.945,1.906319283587958,1.944338714999999,7.600307352446082,6.301637564066083,12.26245486354093,24.527,1.63511666,59.2768493863556,5.61955988472572,42.1092253853176,1.9451999999999998,-0.000106767,0.005937058633715015,162,0.9763937719738824
2025/6/12,1.944,1.905032210851853,1.943629094999999,7.597881422174749,6.299398290251917,12.25925700280112,24.517,1.634451485833333,59.2871661023382,5.61847484997249,42.1045898224449,1.9444,-8.72E-05,0.0057287057186398566,163,0.975891511803114
2025/6/13,1.944,1.903959997291595,1.942928050833333,7.595385397577083,6.293965396088083,12.2473258584443,24.496,1.633051185833333,59.2847097745757,5.61828967478659,42.0971467856667,1.9436,-8.87E-05,0.005513630928794769,164,0.9753892516323455
2025/6/14,1.943,1.907259134632099,1.942607999166666,7.59431353031225,6.294237381548751,12.24784442887177,24.496,1.633051089999999,59.2810558047164,5.61634815140435,42.0900959316233,1.943,-8.12E-05,0.00541096796967643,165,0.9753892516323455
2025/6/15,1.943,1.902620411431891,1.942049280833333,7.592325736284999,6.290673654389832,12.24126858345021,24.482,1.632117125833333,59.2912540407174,5.61652880664811,42.0878148851628,1.9424,-9.47E-05,0.0053901472850407944,166,0.9748869914615771
2025/6/16,1.942,1.90432096669658,1.942589183333333,7.593417735684334,6.294260681,12.25111212333567,24.499,1.63325107,59.2808853715827,5.61457526193748,42.0869115533218,1.9420000000000002,-0.000100752,0.005416121426506684,167,0.9753892516323455
2025/6/17,1.943,1.908090410161327,1.942247069166666,7.592458601855834,6.293896728080499,12.24753048353189,24.496,1.633050912499999,59.2901097607217,5.59448660628456,42.0679880424834,1.9416,-0.000115038,0.005590889485605095,168,0.9748869914615771
2025/6/18,1.942,1.90592958586638,1.941951071666666,7.59129396516425,6.288649926759916,12.23829032258064,24.477,1.631782624166666,59.2803897688933,5.62077028220246,42.0884253952775,1.9414000000000002,-0.000153383,0.005693650794963529,169,0.9748869914615771
2025/6/19,1.942,1.909549580338698,1.940964718,7.588136267669499,6.284881886198333,12.22983649122808,24.46,1.630651125,59.278962882043,5.61852652467385,42.0833930672207,1.9411999999999998,-0.000187218,0.005757525399006337,170,0.9748869914615771
2025/6/20,1.941,1.913254373194505,1.939342073,7.58364483614675,6.27376477991775,12.20724964838257,24.412,1.627450929166666,59.2813581997645,5.61867025591828,42.06979984,1.9408,-0.000260902,0.005864802407158633,171,0.9738824711200401
2025/6/21,1.939,1.915129868379431,1.938428263333333,7.580980271626251,6.26961479431375,12.19555102040817,24.393,1.626183640833333,59.3050895112921,5.61610087395263,42.05246306,1.94,-0.000358647,0.005929744805124094,172,0.9733802109492716
2025/6/22,1.938,1.917780991044856,1.937975863,7.57959522418425,6.265094919874084,12.18908169014084,24.375,1.6249845,59.3138754355241,5.61355946633296,42.0449360663157,1.9392,-0.000480451,0.0061180448648972055,173,0.9728779507785033
2025/6/23,1.938,1.920796538707174,1.9372525,7.577389281229918,6.264803830352417,12.18568732394366,24.371,1.624717521666666,59.314489525156,5.61644201269632,42.0429702541723,1.9384000000000001,-0.000580451,0.006245582032211972,174,0.9728779507785033
2025/6/24,1.937,1.918532912387686,1.936293415833333,7.57409520493075,6.258538151728249,12.17343794076163,24.346,1.623050322499999,59.3294095521768,5.61517125538254,42.0338607664745,1.9373999999999998,-0.00062406,0.006520850437978941,175,0.9723756906077348
2025/6/25,1.936,1.922239405826406,1.935594132499999,7.572146384047417,6.253933282884583,12.16305434015526,24.326,1.621718815,59.3280719129143,5.61138607517298,42.0234243853867,1.9365999999999999,-0.000619549,0.00687921356900932,176,0.9718734304369663
2025/6/26,1.936,1.921358021984741,1.934960953,7.569999547682249,6.25359706444975,12.16114114326042,24.323,1.621517192499999,59.3354451771344,5.61446208910094,42.0193967139393,1.9358,-0.000608271,0.007312266883219165,177,0.9713711702661978
2025/6/27,1.935,1.923223694764401,1.93424083,7.567578744623834,6.249721202417499,12.15378248587571,24.307,1.620450675833333,59.3339404248146,5.61092454829867,42.0124536317138,1.9352,-0.000606015,0.0078020761977476505,178,0.9713711702661978
2025/6/28,1.934,1.922435922788214,1.933691989166666,7.565783974392833,6.250816024918834,12.15439124293786,24.309,1.620589532499999,59.3392184546202,5.61355679860623,42.0083547346539,1.9344000000000001,-0.000614286,0.008337056676046312,179,0.9708689100954294
2025/6/29,1.934,1.924383607222329,1.933095384166666,7.563840302105667,6.246334277307666,12.14646855123675,24.291,1.619388769166666,59.3427151170023,5.60945051130845,42.0020783473509,1.9336000000000002,-0.000633083,0.008939036045317867,180,0.9703666499246609
2025/6/30,1.933,1.922700530126856,1.932768303,7.562412409401666,6.241807534542499,12.1326711173577,24.275,1.618323865833333,59.344859182098,5.61151883681141,42.0045005378839,1.9329999999999998,-0.00064812,0.00954419508106537,181,0.9703666499246609
2025/7/1,1.933,1.923294081950056,1.932155006666666,7.560543658636167,6.23859277653125,12.12765119549928,24.261,1.617389997499999,59.3762613992453,5.60283509356506,42.0901157596399,1.9324,-0.000659398,0.010014797533129326,182,0.9698643897538924
2025/7/2,1.932,1.926323431465752,1.93149477,7.558327119670084,6.231587923076169,12.11700281690142,24.234,1.615589506666666,59.3832968035822,5.60245093609428,42.0900830497742,1.9318000000000002,-0.000666917,0.01025974979423114,183,0.9698643897538924
2025/7/3,1.932,1.929049036965435,1.930864020833333,7.556500562149666,6.23380817130075,12.11929134412386,24.239,1.615922641666666,59.384381542887,5.60364072053412,42.074830431391,1.9311999999999998,-0.000686466,0.01044647268108337,184,0.969362129583124
2025/7/4,1.931,1.935288309076615,1.930404233333333,7.5550753707485,6.232076942109584,12.11599084507043,24.231,1.615389728333333,59.3974197296413,5.59938585345218,42.0761657070995,1.9308,-0.00068797,0.010486706776415835,185,0.969362129583124
2025/7/5,1.93,1.932949554472377,1.929797761666666,7.553075278027582,6.227302963,12.10672868217055,24.212,1.614122706666666,59.4026949583344,5.60360163199797,42.0711350046506,1.9302,-0.000701504,0.010516908370205955,186,0.9688598694123556
2025/7/6,1.93,1.933176393990315,1.929191588333333,7.551082955738416,6.225613748686584,12.09953488372093,24.204,1.613588670833333,59.4028030568415,5.60224287627251,42.0656412028821,1.9297999999999997,-0.000681203,0.010423820723472404,187,0.9688598694123556
2025/7/7,1.929,1.933538002378771,1.928483703333333,7.548644430009666,6.220827310551416,12.08783286318759,24.185,1.612321500833333,59.4075633619532,5.59991955474289,42.0632600491083,1.9291999999999998,-0.000671429,0.010374703069174367,188,0.9683576092415871
2025/7/8,1.928,1.935196741498652,1.927942338333333,7.546862143388751,6.220200130030918,12.09612288135594,24.181,1.612055419166667,59.4070494839092,5.60088237699087,42.0601618955591,1.9286,-0.000656391,0.010348597109756903,189,0.9678553490708186
2025/7/9,1.928,1.933711394826086,1.927223061666666,7.544428187666417,6.21602657458575,12.08376059322034,24.164,1.610922033,59.405255027639,5.60237935965336,42.0421288453851,1.9280000000000002,-0.000620301,0.01037792868005081,190,0.9678553490708186
2025/7/10,1.927,1.936480589962931,1.926699271666666,7.542685470652334,6.214517780401168,12.08129519774012,24.157,1.610453919166666,59.4078037462836,5.6000389783021,42.0374021078083,1.9274,-0.000609023,0.010424000817841735,191,0.9673530889000501
2025/7/11,1.927,1.942060180752261,1.926462843333333,7.542131916030916,6.211604322998166,12.07110459363957,24.145,1.609655474999999,59.4154490330837,5.60241998246894,42.0380865237347,1.9268,-0.000593985,0.01044456418387447,192,0.9673530889000501
2025/7/12,1.926,1.939756483425711,1.925864900833333,7.539870046569417,6.206253514966417,12.06312526539278,24.125,1.608321880833333,59.4241303980527,5.60102689217517,42.0365960133115,1.9262000000000001,-0.000590977,0.01051927012910731,193,0.9668508287292817
2025/7/13,1.926,1.938332036535174,1.925100020833333,7.537329165066332,6.204678837,12.05822576079264,24.117,1.607787305833333,59.4146125125239,5.60010575948083,42.0249294767298,1.9256,-0.000584211,0.010481613971399305,194,0.9663485685585133
2025/7/14,1.925,1.940475319997549,1.924855554999999,7.536352295,6.205292596425499,12.05426397735315,24.119,1.607921610833333,59.4196670038441,5.6012303704753,42.0192348685448,1.925,-0.000573684,0.010493409174350368,195,0.9663485685585133
2025/7/15,1.925,1.940618511089415,1.924460304166666,7.535142692057166,6.202100328856917,12.05255453257791,24.106,1.607054203333333,59.419958023598,5.6036318481108,42.0184044303227,1.9245999999999999,-0.000560902,0.010351980111529206,196,0.9663485685585133
2025/7/16,1.924,1.94097310985951,1.923780265,7.532705998366835,6.201120259535917,12.04728328611898,24.101,1.606721006666666,59.418892302001,5.60050533698458,42.0118989800873,1.9240000000000002,-0.000561654,0.010204453022991694,197,0.9658463083877449
2025/7/17,1.924,1.944453072111468,1.923386553333333,7.531529958166833,6.192921212364333,12.03574486180015,24.07,1.604654655833333,59.4164399026454,5.60591220546639,42.0051204181161,1.9235999999999998,-0.000545865,0.010001960047015746,198,0.9658463083877449
2025/7/18,1.923,1.943314585168429,1.922762835833333,7.529265932603668,6.190750855014667,12.03154042553191,24.061,1.604053388,59.4306562401565,5.60217679301903,42.0112902360001,1.9232,-0.000543609,0.009797937885804364,199,0.9653440482169763
2025/7/19,1.923,1.943693824450433,1.921751128333333,7.525892635600333,6.189666500115417,12.02424893617021,24.054,1.603587179166666,59.4208517504234,5.601598921,41.9960692897791,1.9225999999999999,-0.000554887,0.009613944094935567,200,0.9648417880462079
2025/7/20,1.922,1.945341570970033,1.920557077499999,7.522347569802832,6.181896138015166,12.01000071022728,24.021,1.601386783,59.4266945602523,5.60371295558946,41.98878796,1.9218,-0.00056391,0.009439661734766335,201,0.9643395278754394
2025/7/21,1.921,1.951353939552174,1.919311663333333,7.518464738206333,6.177083354,11.99919985775249,23.999,1.599919962499999,59.4318268552099,5.60267935407018,41.980397328448,1.921,-0.000584962,0.009375371201998802,202,0.963837267704671
2025/7/22,1.919,1.949251103517362,1.918489673333333,7.515984596262916,6.172455300727417,11.9927359430605,23.979,1.59858641,59.4540711566063,5.59925827046863,41.9727461880792,1.92,-0.000602256,0.00936888571788316,203,0.9633350075339024
2025/7/23,1.918,1.950423338063869,1.918218313333333,7.514935275013082,6.171703774489917,11.98784839857651,23.976,1.598386019166666,59.4507206357373,5.5962347924978,41.9648057816869,1.919,-0.000630075,0.00946211850237442,204,0.9628327473631341
2025/7/24,1.918,1.957300608833482,1.917281409166667,7.512055522910834,6.164357049884501,11.97164372759858,23.946,1.596385300833333,59.437377269751,5.60759986999767,41.9033672022603,1.9182,-0.000638346,0.00952216766976467,205,0.9628327473631341
2025/7/25,1.917,1.957146070276196,1.915820500833333,7.507593991660584,6.160992047631417,11.96387302725969,23.928,1.595185863333333,59.4250161597529,5.60745335874785,41.8498685632745,1.9174,-0.000657143,0.009679186694051836,206,0.9623304871923656
2025/7/26,1.916,1.962879014647049,1.915031874999999,7.5050658115095,6.153653919450667,11.95013577586207,23.899,1.593251761666666,59.4368092431833,5.60276666794094,41.8381031925344,1.9163999999999999,-0.000684962,0.009893167829952122,207,0.9613259668508286
2025/7/27,1.915,1.965509957636599,1.914136228,7.502350446098916,6.148259617661917,11.93747807332855,23.876,1.591718436666667,59.4462716174429,5.60530415402818,41.8321076850187,1.9156,-0.000706015,0.010111137239196441,208,0.9613259668508286
2025/7/28,1.914,1.968429074108145,1.913420204166666,7.500271587101667,6.14163291316525,11.9253798561151,23.849,1.589919191666666,59.4584473573487,5.60460681470066,41.8237049482231,1.9148,-0.00073609,0.010380392722674414,209,0.9608237066800602
2025/7/29,1.913,1.967472399815864,1.912376193,7.496686604072917,6.140191847803917,11.91879409647229,23.841,1.589385906666666,59.4706090559839,5.60445532253526,41.8246039005088,1.9137999999999997,-0.000759398,0.010606516204067964,210,0.9603214465092917
2025/7/30,1.912,1.971913736206484,1.911192806666666,7.493087641958166,6.132320625794417,11.9031997116078,23.808,1.587185306666666,59.461349708595,5.60287734804834,41.8079262249263,1.9128,-0.000790226,0.010962579821403013,211,0.9598191863385234
2025/7/31,1.911,1.981859676182768,1.910323531666666,7.490781159765916,6.126946394305582,11.89303968253969,23.784,1.585585618,59.473414954889,5.60264672613889,41.7973049781132,1.9120000000000001,-0.000812782,0.011223867200174736,212,0.9593169261677548
2025/8/1,1.91,1.98027059876001,1.909617619166666,7.48857884,6.125744245970667,11.88878700361011,23.777,1.585118240833333,59.4970735737217,5.60442711619256,41.7957558004651,1.911,-0.000841353,0.011562881834265371,213,0.9588146659969864
2025/8/2,1.91,1.980644927232705,1.908801203333333,7.485793919245251,6.121349878192667,11.87975578034682,23.759,1.583918578333333,59.4936409343689,5.60315893201832,41.7894217438396,1.9102000000000001,-0.000861654,0.011800171346129389,214,0.9588146659969864
2025/8/3,1.909,1.98322540059005,1.907520875,7.481814389566749,6.115749865450667,11.86708098336949,23.734,1.582252575833333,59.4932339447699,5.60178583459217,41.7731921666924,1.9092000000000002,-0.00088797,0.012150821585855905,215,0.9578101456554495
2025/8/4,1.908,1.977256242295838,1.906634183333333,7.477931051595418,6.113064275825584,11.86355354558611,23.725,1.581651356666666,59.5069628708279,5.60055392311775,41.76907507,1.9083999999999999,-0.000888722,0.012393962280745482,216,0.9578101456554495
2025/8/5,1.907,1.989983930517425,1.904957708,7.473750709185166,6.102765246615334,11.83920957215373,23.678,1.578518514166666,59.4895952160856,5.60067933208528,41.7528915976641,1.9073999999999998,-0.000908271,0.012744709417459426,217,0.9568056253139126
2025/8/6,1.905,1.994004772811505,1.904247312499999,7.471476751910332,6.09844136180075,11.83199274310595,23.66,1.577319549166666,59.5158432544822,5.60267963104187,41.7450427244783,1.9064,-0.000915038,0.013026546282112056,218,0.9563033651431441
2025/8/7,1.904,1.995422532440927,1.903312933,7.468391805552333,6.096444299850166,11.82572641509434,23.65,1.576644545833333,59.5310242852944,5.60157381444394,41.7424096742482,1.9054000000000002,-0.000909023,0.013319403332725197,219,0.9563033651431441
2025/8/8,1.903,1.998548300950392,1.901994168,7.464009792115833,6.092566157622668,11.81844008714597,23.632,1.575446273,59.5343481916852,5.60136059660601,41.7319924910671,1.9044,-0.000920301,0.013665838988773497,220,0.9552988448016071
2025/8/9,1.902,1.999687346834337,1.90066198,7.459906438047667,6.085660634267416,11.80163345454545,23.602,1.573447235833333,59.539908335778,5.60279524031833,41.722518915675,1.9032,-0.000933083,0.013971735662565916,221,0.9547965846308387
2025/8/10,1.901,2.00364678347441,1.899078168333333,7.455069268413833,6.0773891868715,11.78387399854333,23.566,1.571045405,59.5443317331369,5.60275558041542,41.7101560303279,1.902,-0.000961654,0.01436205830564374,222,0.9537920642893019
2025/8/11,1.899,2.008815108505033,1.897724443,7.450949822404583,6.071401035864334,11.76875419401896,23.539,1.569247443,59.5514147391362,5.60149161833137,41.6950817452947,1.9007999999999998,-0.000990226,0.014654260085686002,223,0.9532898041185333
2025/8/12,1.898,2.015487179925703,1.896195796666666,7.44628631568925,6.0639267527755,11.75457372262774,23.506,1.567048660833333,59.5643036009041,5.6005022857325,41.6806794651197,1.8992,-0.001033083,0.015061949108955999,224,0.9522852837769964
2025/8/13,1.896,2.023881874236613,1.894741178333333,7.441897320330416,6.053887098065999,11.73191587417703,23.464,1.564248504166666,59.5776125744278,5.60292166339072,41.6752671213654,1.8977999999999997,-0.001058647,0.015389633867474706,225,0.951783023606228
2025/8/14,1.895,2.028079425310292,1.893449211666667,7.437805157037249,6.050465497788916,11.72299853587116,23.447,1.563116413,59.5930737123883,5.60131755069932,41.6605132771866,1.8963999999999999,-0.001081203,0.01577364630300265,226,0.9512807634354594
2025/8/15,1.893,2.033517478755173,1.89142472,7.431417952940917,6.03914826378425,11.70027586206897,23.399,1.559917573,59.6050528226807,5.60205807041198,41.6496567087544,1.895,-0.001130827,0.01611694842028881,227,0.9502762430939226
2025/8/16,1.891,2.043128760617232,1.889865354166666,7.426835566265501,6.030479182,11.68017046289493,23.361,1.5573855,59.6156502630719,5.60297074305359,41.6319103652143,1.8934000000000002,-0.00117594,0.016539140498398892,228,0.9492717227523856
2025/8/17,1.89,2.04468067812939,1.888785033,7.423171607576332,6.027151708149082,11.67159926470588,23.346,1.556385130833333,59.637614350152,5.60101795071763,41.6231794354831,1.8920000000000001,-0.001215038,0.016945383848255956,229,0.9487694625816172
2025/8/18,1.889,2.049497278971165,1.887166439166666,7.418081854166166,6.019621220547501,11.6565088365243,23.313,1.554185556666666,59.6427654583734,5.59982730065949,41.6097770986565,1.8904,-0.001262406,0.017420020795387885,230,0.9477649422400803
2025/8/19,1.887,2.059750464459649,1.885472434166666,7.412848418072832,6.011701870151665,11.63904424778761,23.278,1.551852099166666,59.6459865793403,5.60270036846979,41.594103576185,1.8885999999999998,-0.001316541,0.017952150652385142,231,0.9467604218985434
